GeneSymbol,GeneID,DiseaseName,DiseaseID,DirectEvidence,InferenceChemicalName,InferenceScore,OmimIDs,PubMedIDs
AR,367,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,2.66,,21296072
ARCN1,372,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.89,,21296072
AREG,374,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.25,,21296072
ARF3,377,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.87,,21296072
ARFGAP3,26286,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.84,,21296072
ARFRP1,10139,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.03,,21296072
ARG1,383,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.22,,21296072
ARG2,384,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.43,,21296072
ARHGAP1,392,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.87,,21296072
ARHGAP10,79658,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.93,,21296072
ARHGAP11A,9824,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.65,,21296072
ARHGAP12,94134,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.97,,21296072
ARHGAP18,93663,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.71,,21296072
ARHGAP22,58504,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.8,,21296072
ARHGAP23,57636,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.85,,21296072
ARHGAP24,83478,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.74,,21296072
ARHGAP27,201176,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.97,,21296072
ARHGAP29,9411,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.75,,21296072
ARHGAP45,23526,Pulmonary edema of mountaineers,MESH:C535833,,Acetazolamide,10.54,,32226695
ARHGAP45,23526,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,10.54,,21296072
ARHGAP8,23779,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.95,,21296072
ARHGDIB,397,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.56,,21296072
ARHGEF1,9138,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.89,,21296072
ARHGEF10,9639,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.91,,21296072
ARHGEF15,22899,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.11,,21296072
ARHGEF2,9181,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.64,,21296072
ARHGEF25,115557,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.06,,21296072
ARHGEF28,64283,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.86,,21296072
ARHGEF40,55701,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.95,,21296072
ARHGEF7,8874,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.75,,21296072
ARID1A,8289,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.66,,21296072
ARID2,196528,Pulmonary edema of mountaineers,MESH:C535833,,Acetazolamide,5.26,,32226695
ARID3B,10620,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.95,,21296072
ARID4B,51742,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.85,,21296072
ARIH1,25820,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.83,,21296072
ARL11,115761,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.1,,21296072
ARL15,54622,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.92,,21296072
ARL2,402,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.01,,21296072
ARL3,403,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.88,,21296072
ARL4A,10124,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.74,,21296072
ARL4D,379,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.67,,21296072
ARL6IP1,23204,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.74,,21296072
ARL6IP4,51329,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.01,,21296072
ARL8A,127829,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.98,,21296072
ARMC10,83787,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.07,,21296072
ARMCX2,9823,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.98,,21296072
ARNT,405,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.34,,21296072
ARPC1B,10095,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.61,,21296072
ARPC2,10109,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.78,,21296072
ARPC4,10093,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.89,,21296072
ARPC5,10092,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.93,,21296072
ARRDC1,92714,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.19,,21296072
ARRDC3,57561,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.52,,21296072
ARRDC4,91947,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.62,,21296072
ARSJ,79642,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.01,,21296072
ARSL,415,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.4,,21296072
AS3MT,57412,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.65,,21296072
ASAH1,427,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,9.85,,21296072
ASAH1,427,Pulmonary edema of mountaineers,MESH:C535833,,Fenfluramine,9.85,,8681646
ASAP1,50807,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.72,,21296072
ASAP2,8853,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.86,,21296072
ASB2,51676,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.85,,21296072
ASCC3,10973,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.8,,21296072
ASCL2,430,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.98,,21296072
ASF1A,25842,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.77,,21296072
ASF1B,55723,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.58,,21296072
ASL,435,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.68,,21296072
ASPH,444,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.62,,21296072
ASPM,259266,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.47,,21296072
ASPN,54829,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.81,,21296072
ASPRV1,151516,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.08,,21296072
ASRGL1,80150,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.74,,21296072
ASS1,445,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.36,,21296072
ASXL1,171023,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.91,,21296072
ATAD2,29028,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.61,,21296072
ATAT1,79969,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.09,,21296072
ATF1,466,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.82,,21296072
ATF2,1386,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.43,,21296072
ATF3,467,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,2.96,,21296072
ATF4,468,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.03,,21296072
ATF5,22809,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.52,,21296072
ATF6,22926,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.23,,21296072
ATG12,9140,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.6,,21296072
ATG14,22863,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.9,,21296072
ATG4A,115201,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.1,,21296072
ATIC,471,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.68,,21296072
ATMIN,23300,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.14,,21296072
ATP1A2,477,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.58,,21296072
ATP1B1,481,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.42,,21296072
ATP2A2,488,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.33,,21296072
ATP2B4,493,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.58,,21296072
ATP2C1,27032,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.85,,21296072
ATP2C2,9914,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.12,,21296072
ATP5MC1,516,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.68,,21296072
ATP5ME,521,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.81,,21296072
ATP5MF,9551,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.77,,21296072
ATP6AP1,537,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.92,,21296072
ATP6AP2,10159,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.69,,21296072
ATP6V0A2,23545,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.88,,21296072
ATP6V0B,533,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.81,,21296072
ATP6V0E,11974,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.25,,21296072
ATP6V1A,523,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.67,,21296072
ATP6V1B2,526,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.7,,21296072
ATP6V1H,51606,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.85,,21296072
ATP7A,538,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.59,,21296072
ATP8B1,5205,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.58,,21296072
ATRAID,51374,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.18,,21296072
ATRN,8455,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.84,,21296072
ATRNL1,26033,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.91,,21296072
ATRX,546,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.54,,21296072
AUNIP,79000,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.06,,21296072
AURKA,6790,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.33,,21296072
AURKB,9212,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.34,,21296072
AVEN,57099,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.92,,21296072
AVPI1,60370,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.77,,21296072
AXL,558,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.48,,21296072
AXUD1,33419,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.44,,21296072
AZGP1,563,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.78,,21296072
AZI2,64343,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.01,,21296072
AZIN1,51582,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.71,,21296072
B3GALT4,8705,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.01,,21296072
B3GAT3,26229,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.1,,21296072
B3GNT2,10678,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.81,,21296072
B4GALNT1,2583,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.86,,21296072
B4GALT1,2683,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.68,,21296072
B4GALT2,8704,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.91,,21296072
B4GALT5,9334,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.72,,21296072
B4GALT6,9331,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.88,,21296072
B4GALT7,11285,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.99,,21296072
B4GAT1,11041,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.99,,21296072
B9D1,27077,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.91,,21296072
BAAT,570,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.68,,21296072
BACH1,571,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.56,,21296072
BACH1B,553688,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,5.11,,21296072
BAD,572,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.1,,21296072
BAG1,573,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.75,,21296072
BAG2,9532,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.69,,21296072
BAG3,9531,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.4,,21296072
BAIAP2,10458,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.72,,21296072
BANF1,8815,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.79,,21296072
BANP,54971,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.84,,21296072
BARD1,580,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.62,,21296072
BASP1,10409,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.6,,21296072
BAX,581,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,2.35,,21296072
BAXA,58081,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.95,,21296072
BAZ2B,29994,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.83,,21296072
BBC3,27113,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.21,,21296072
BBS1,582,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.13,,21296072
BBS9,27241,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.9,,21296072
BCAR3,8412,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.6,,21296072
BCAS1,8537,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.95,,21296072
BCAS2,10286,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.93,,21296072
BCAT1,586,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.54,,21296072
BCAT2,587,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.74,,21296072
BCHE,590,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.07,,21296072
BCKDHB,594,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.77,,21296072
BCKDK,10295,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.82,,21296072
BCL10,8915,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.68,,21296072
BCL11A,53335,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.7,,21296072
BCL2,596,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,2.32,,21296072
BCL2L1,598,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,2.74,,21296072
BCL2L11,10018,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.18,,21296072
BCL2L2,599,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.72,,21296072
BCL6,604,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.41,,21296072
BCL6AA,393707,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.89,,21296072
BCLAF1,9774,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.62,,21296072
BCR,613,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.78,,21296072
BCS1L,617,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4,,21296072
BDH1,622,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.54,,21296072
BEC-1,177345,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,5.74,,21296072
BECN1,8678,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.01,,21296072
BEX3,27018,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.85,,21296072
BEX4,56271,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.89,,21296072
BFAR,51283,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.05,,21296072
BGLAP,632,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.34,,21296072
BGN,633,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.59,,21296072
BHLHE40,8553,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.32,,21296072
BID,637,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.04,,21296072
BIN2,51411,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.14,,21296072
BIRC3,330,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.19,,21296072
BIRC5,332,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,2.91,,21296072
BLES03,266609,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.64,,21296072
BLNK,29760,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.73,,21296072
BLVRB,645,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.51,,21296072
BMAL2,56938,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.89,,21296072
BMI1,648,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.73,,21296072
BMP1,649,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.73,,21296072
BMP2,650,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.31,,21296072
BMP4,652,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.36,,21296072
BMP6,654,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.42,,21296072
BMPR2,659,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,10.18,,21296072
BMPR2,659,Pulmonary edema of mountaineers,MESH:C535833,,Fenfluramine,10.18,,8681646
BMS1,9790,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.86,,21296072
BMX,660,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.28,,21296072
BNC1,646,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.95,,21296072
BNC2,54796,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.82,,21296072
BNIP1,662,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.96,,21296072
BNIP2,663,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.91,,21296072
BNIP3,664,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.24,,21296072
BNIP3L,665,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.51,,21296072
BOK,666,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.63,,21296072
BOLA3,388962,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.94,,21296072
BOP1,23246,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.75,,21296072
BPHL,670,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.8,,21296072
BRCA1,672,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.28,,21296072
BRD2,6046,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.62,,21296072
BRD4,23476,Pulmonary edema of mountaineers,MESH:C535833,,Acetazolamide,5.06,,32226695
BRD7,29117,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4,,21296072
BRF2,55290,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.02,,21296072
BSCL2,26580,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.86,,21296072
BSDC1,55108,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.95,,21296072
BSG,682,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.55,,21296072
BST1,683,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.84,,21296072
BST2,684,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.58,,21296072
BTBD6,90135,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4.17,,21296072
BTD,686,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.84,,21296072
BTF3L4,91408,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,4,,21296072
BTG1,694,Pulmonary edema of mountaineers,MESH:C535833,,cobaltous chloride,3.44,,21296072
