GeneSymbol,GeneID,DiseaseName,DiseaseID,DirectEvidence,InferenceChemicalName,InferenceScore,OmimIDs,PubMedIDs
ALDH9A1B,399481,Altitude Sickness,MESH:D000532,,Dexamethasone,4.78,,10915127
ALDOA,226,Altitude Sickness,MESH:D000532,,Dexamethasone,2.98,,10915127
ALDOAA,336425,Altitude Sickness,MESH:D000532,,Dexamethasone,4.37,,10915127
ALDOB,229,Altitude Sickness,MESH:D000532,,Dexamethasone,3.25,,10915127
ALDOC,230,Altitude Sickness,MESH:D000532,,Dexamethasone,3.09,,10915127
ALDOCA,792692,Altitude Sickness,MESH:D000532,,Dexamethasone,4.4,,10915127
ALG10,84920,Altitude Sickness,MESH:D000532,,Dexamethasone,4.02,,10915127
ALG14,199857,Altitude Sickness,MESH:D000532,,Dexamethasone,3.62,,10915127
ALG3,10195,Altitude Sickness,MESH:D000532,,Dexamethasone,3.63,,10915127
ALMS1,7840,Altitude Sickness,MESH:D000532,,Dexamethasone,3.57,,10915127
ALOX12B,242,Altitude Sickness,MESH:D000532,,Dexamethasone,3.72,,10915127
ALOX15,246,Altitude Sickness,MESH:D000532,,Nitroglycerin,4.7,,18800963
ALOX5,240,Altitude Sickness,MESH:D000532,,Dexamethasone,2.91,,10915127
ALOX5AP,241,Altitude Sickness,MESH:D000532,,Dexamethasone,3.27,,10915127
ALPK1,80216,Altitude Sickness,MESH:D000532,,Dexamethasone,3.5,,10915127
ALPK2,115701,Altitude Sickness,MESH:D000532,,Dexamethasone,3.54,,10915127
ALPK3A,100321139,Altitude Sickness,MESH:D000532,,Dexamethasone,5.06,,10915127
ALPL,249,Altitude Sickness,MESH:D000532,,Dexamethasone,2.79,,10915127
ALS2CL,259173,Altitude Sickness,MESH:D000532,,Dexamethasone,3.65,,10915127
ALX4,60529,Altitude Sickness,MESH:D000532,,Dexamethasone,3.79,,10915127
ALYREF,10189,Altitude Sickness,MESH:D000532,,Dexamethasone,3.53,,10915127
AMD1,262,Altitude Sickness,MESH:D000532,,Dexamethasone,3.4,,10915127
AMER2,219287,Altitude Sickness,MESH:D000532,,Dexamethasone,3.91,,10915127
AMH,268,Altitude Sickness,MESH:D000532,,Dexamethasone,3.31,,10915127
AMIGO2,347902,Altitude Sickness,MESH:D000532,,Dexamethasone,3.33,,10915127
AMIGO3,386724,Altitude Sickness,MESH:D000532,,Dexamethasone,3.79,,10915127
AMMECR1,9949,Altitude Sickness,MESH:D000532,,Dexamethasone,3.63,,10915127
AMMECR1L,83607,Altitude Sickness,MESH:D000532,,Acetazolamide,5.32,,1978045|2712085|6349608
AMOTL1,154810,Altitude Sickness,MESH:D000532,,Dexamethasone,3.57,,10915127
AMOTL2,51421,Altitude Sickness,MESH:D000532,,Dexamethasone,3.42,,10915127
AMPD1,270,Altitude Sickness,MESH:D000532,,Dexamethasone,3.76,,10915127
AMPD2,271,Altitude Sickness,MESH:D000532,,Dexamethasone,3.51,,10915127
AMPD2B,571355,Altitude Sickness,MESH:D000532,,Dexamethasone,5.06,,10915127
AMPD3,272,Altitude Sickness,MESH:D000532,,Dexamethasone,3.2,,10915127
AMPH,273,Altitude Sickness,MESH:D000532,,Dexamethasone,3.57,,10915127
AMT,275,Altitude Sickness,MESH:D000532,,Dexamethasone,3.63,,10915127
AMY1,11722,Altitude Sickness,MESH:D000532,,Dexamethasone,3.74,,10915127
AMY1A,276,Altitude Sickness,MESH:D000532,,Dexamethasone,3.9,,10915127
AMY1C,278,Altitude Sickness,MESH:D000532,,Dexamethasone,4.61,,10915127
AMY2A3,100043686,Altitude Sickness,MESH:D000532,,Dexamethasone,4.17,,10915127
AMY2A5,109959,Altitude Sickness,MESH:D000532,,Dexamethasone,4.37,,10915127
ANAPC1,64682,Altitude Sickness,MESH:D000532,,Dexamethasone,3.49,,10915127
ANAPC10,10393,Altitude Sickness,MESH:D000532,,Dexamethasone,3.72,,10915127
ANAPC7,51434,Altitude Sickness,MESH:D000532,,Dexamethasone,3.75,,10915127
ANGEL2,90806,Altitude Sickness,MESH:D000532,,Dexamethasone,3.73,,10915127
ANGPT1,284,Altitude Sickness,MESH:D000532,,Dexamethasone,3.24,,10915127
ANGPTL1,9068,Altitude Sickness,MESH:D000532,,Dexamethasone,3.72,,10915127
ANGPTL2,23452,Altitude Sickness,MESH:D000532,,Dexamethasone,3.43,,10915127
ANGPTL4,51129,Altitude Sickness,MESH:D000532,,Dexamethasone,2.89,,10915127
ANGPTL7,10218,Altitude Sickness,MESH:D000532,,Dexamethasone,3.76,,10915127
ANK1,286,Altitude Sickness,MESH:D000532,,Dexamethasone,3.41,,10915127
ANK1A,449796,Altitude Sickness,MESH:D000532,,Dexamethasone,4.86,,10915127
ANK3,288,Altitude Sickness,MESH:D000532,,Dexamethasone,3.28,,10915127
ANK3A,103909035,Altitude Sickness,MESH:D000532,,Dexamethasone,4.56,,10915127
ANKFN1L,416752,Altitude Sickness,MESH:D000532,,Dexamethasone,5.76,,10915127
ANKFY1,51479,Altitude Sickness,MESH:D000532,,Dexamethasone,3.57,,10915127
ANKIB1A,566524,Altitude Sickness,MESH:D000532,,Dexamethasone,4.95,,10915127
ANKMY2,57037,Altitude Sickness,MESH:D000532,,Dexamethasone,3.66,,10915127
ANKRD1,27063,Altitude Sickness,MESH:D000532,,Dexamethasone,3.26,,10915127
ANKRD11,29123,Altitude Sickness,MESH:D000532,,Dexamethasone,3.36,,10915127
ANKRD12,23253,Altitude Sickness,MESH:D000532,,Dexamethasone,3.34,,10915127
ANKRD13A,88455,Altitude Sickness,MESH:D000532,,Dexamethasone,3.67,,10915127
ANKRD13B,124930,Altitude Sickness,MESH:D000532,,Dexamethasone,3.75,,10915127
ANKRD1B,564159,Altitude Sickness,MESH:D000532,,Dexamethasone,4.09,,10915127
ANKRD24,170961,Altitude Sickness,MESH:D000532,,Dexamethasone,3.7,,10915127
ANKRD29,147463,Altitude Sickness,MESH:D000532,,Dexamethasone,3.66,,10915127
ANKRD33B,651746,Altitude Sickness,MESH:D000532,,Dexamethasone,3.54,,10915127
ANKRD34C,390616,Altitude Sickness,MESH:D000532,,Dexamethasone,4.34,,10915127
ANKRD36B,57730,Altitude Sickness,MESH:D000532,,Dexamethasone,3.89,,10915127
ANKRD36BP1,84832,Altitude Sickness,MESH:D000532,,Dexamethasone,4.4,,10915127
ANKRD36BP2,645784,Altitude Sickness,MESH:D000532,,Dexamethasone,4.78,,10915127
ANKRD36C,400986,Altitude Sickness,MESH:D000532,,Dexamethasone,4.29,,10915127
ANKRD37,353322,Altitude Sickness,MESH:D000532,,Dexamethasone,3.32,,10915127
ANKRD44,91526,Altitude Sickness,MESH:D000532,,Dexamethasone,3.57,,10915127
ANKRD49,54851,Altitude Sickness,MESH:D000532,,Dexamethasone,3.83,,10915127
ANKRD53,79998,Altitude Sickness,MESH:D000532,,Dexamethasone,4.06,,10915127
ANKS1A,23294,Altitude Sickness,MESH:D000532,,Dexamethasone,3.82,,10915127
ANKS4B,257629,Altitude Sickness,MESH:D000532,,Dexamethasone,3.66,,10915127
ANKZF1,55139,Altitude Sickness,MESH:D000532,,Dexamethasone,3.67,,10915127
ANO1,55107,Altitude Sickness,MESH:D000532,,Dexamethasone,3.36,,10915127
ANO2,57101,Altitude Sickness,MESH:D000532,,Dexamethasone,3.89,,10915127
ANO3,63982,Altitude Sickness,MESH:D000532,,Dexamethasone,3.53,,10915127
ANO9A,100126106,Altitude Sickness,MESH:D000532,,Dexamethasone,4.44,,10915127
ANOS1A,30630,Altitude Sickness,MESH:D000532,,Dexamethasone,5.06,,10915127
ANOS1B,30652,Altitude Sickness,MESH:D000532,,Dexamethasone,4.95,,10915127
ANP32A,8125,Altitude Sickness,MESH:D000532,,Acetazolamide,4.97,,1978045|2712085|6349608
ANP32A-IT1,80035,Altitude Sickness,MESH:D000532,,Dexamethasone,4.47,,10915127
ANP32BP1,646791,Altitude Sickness,MESH:D000532,,Dexamethasone,4.86,,10915127
ANTXR1,84168,Altitude Sickness,MESH:D000532,,Dexamethasone,3.32,,10915127
ANTXR2,118429,Altitude Sickness,MESH:D000532,,Dexamethasone,3.33,,10915127
ANXA1,301,Altitude Sickness,MESH:D000532,,Dexamethasone,2.94,,10915127
ANXA10,11199,Altitude Sickness,MESH:D000532,,Dexamethasone,3.54,,10915127
ANXA11,311,Altitude Sickness,MESH:D000532,,Dexamethasone,3.39,,10915127
ANXA11A,368215,Altitude Sickness,MESH:D000532,,Dexamethasone,4.86,,10915127
ANXA11B,353365,Altitude Sickness,MESH:D000532,,Dexamethasone,4.86,,10915127
ANXA1B,353358,Altitude Sickness,MESH:D000532,,Dexamethasone,4.24,,10915127
ANXA2A,325557,Altitude Sickness,MESH:D000532,,Dexamethasone,4.17,,10915127
ANXA2P3,305,Altitude Sickness,MESH:D000532,,Dexamethasone,4.21,,10915127
ANXA3,306,Altitude Sickness,MESH:D000532,,Dexamethasone,3.09,,10915127
ANXA3A,447893,Altitude Sickness,MESH:D000532,,Dexamethasone,4.95,,10915127
ANXA4,307,Altitude Sickness,MESH:D000532,,Dexamethasone,3.14,,10915127
ANXA6,309,Altitude Sickness,MESH:D000532,,Dexamethasone,3.28,,10915127
ANXA8,653145,Altitude Sickness,MESH:D000532,,Dexamethasone,3.48,,10915127
ANXA8L1,728113,Altitude Sickness,MESH:D000532,,Dexamethasone,3.98,,10915127
AOC2,314,Altitude Sickness,MESH:D000532,,Dexamethasone,3.71,,10915127
AOC3,8639,Altitude Sickness,MESH:D000532,,Dexamethasone,3.4,,10915127
AOX1,316,Altitude Sickness,MESH:D000532,,Dexamethasone,3.06,,10915127
AP1B1,162,Altitude Sickness,MESH:D000532,,Dexamethasone,3.49,,10915127
AP1G1,164,Altitude Sickness,MESH:D000532,,Dexamethasone,3.46,,10915127
AP1G2,8906,Altitude Sickness,MESH:D000532,,Dexamethasone,3.69,,10915127
AP1S1,1174,Altitude Sickness,MESH:D000532,,Dexamethasone,3.39,,10915127
AP1S2,8905,Altitude Sickness,MESH:D000532,,Dexamethasone,3.47,,10915127
AP1S3B,447897,Altitude Sickness,MESH:D000532,,Dexamethasone,4.95,,10915127
AP2A1,160,Altitude Sickness,MESH:D000532,,Dexamethasone,3.53,,10915127
AP2M1,1173,Altitude Sickness,MESH:D000532,,Nitroglycerin,4.94,,18800963
AP2M1B,394001,Altitude Sickness,MESH:D000532,,Dexamethasone,4.86,,10915127
AP3B1,8546,Altitude Sickness,MESH:D000532,,Dexamethasone,3.71,,10915127
AP3B2,8120,Altitude Sickness,MESH:D000532,,Dexamethasone,3.75,,10915127
AP3M2,10947,Altitude Sickness,MESH:D000532,,Dexamethasone,3.64,,10915127
AP3S1,1176,Altitude Sickness,MESH:D000532,,Dexamethasone,3.56,,10915127
AP3S2,10239,Altitude Sickness,MESH:D000532,,Dexamethasone,3.72,,10915127
AP4M1,9179,Altitude Sickness,MESH:D000532,,Dexamethasone,3.77,,10915127
AP5B1,91056,Altitude Sickness,MESH:D000532,,Dexamethasone,3.95,,10915127
APBA1A,100003938,Altitude Sickness,MESH:D000532,,Dexamethasone,5.21,,10915127
APBB1,322,Altitude Sickness,MESH:D000532,,Dexamethasone,3.61,,10915127
APBB1IP,54518,Altitude Sickness,MESH:D000532,,Dexamethasone,3.48,,10915127
APBB2B,564990,Altitude Sickness,MESH:D000532,,Dexamethasone,5.41,,10915127
APC,324,Altitude Sickness,MESH:D000532,,Dexamethasone,3.1,,10915127
APC2,10297,Altitude Sickness,MESH:D000532,,Dexamethasone,3.59,,10915127
APCDD1,147495,Altitude Sickness,MESH:D000532,,Dexamethasone,3.47,,10915127
APCDD1L,164284,Altitude Sickness,MESH:D000532,,Dexamethasone,3.84,,10915127
APEH,327,Altitude Sickness,MESH:D000532,,Dexamethasone,3.41,,10915127
APEX1,328,Altitude Sickness,MESH:D000532,,Nitroglycerin,4.54,,18800963
API5,8539,Altitude Sickness,MESH:D000532,,Dexamethasone,3.51,,10915127
APLN,8862,Altitude Sickness,MESH:D000532,,Dexamethasone,3.33,,10915127
APLP2,334,Altitude Sickness,MESH:D000532,,Dexamethasone,3.34,,10915127
APMAP,57136,Altitude Sickness,MESH:D000532,,Dexamethasone,3.52,,10915127
APOA1,335,Altitude Sickness,MESH:D000532,,Dexamethasone,7.99,,10915127
APOA1,335,Altitude Sickness,MESH:D000532,,Nitroglycerin,7.99,,18800963
APOA1A,30355,Altitude Sickness,MESH:D000532,,Dexamethasone,4.24,,10915127
APOA1B,100101640,Altitude Sickness,MESH:D000532,,Dexamethasone,4.24,,10915127
APOA2,336,Altitude Sickness,MESH:D000532,,Dexamethasone,3.26,,10915127
APOA4,337,Altitude Sickness,MESH:D000532,,Dexamethasone,3.12,,10915127
APOA4B.1,322543,Altitude Sickness,MESH:D000532,,Dexamethasone,4.24,,10915127
APOB,338,Altitude Sickness,MESH:D000532,,Dexamethasone,2.96,,10915127
APOBA,566465,Altitude Sickness,MESH:D000532,,Dexamethasone,4.11,,10915127
APOBB.1,321166,Altitude Sickness,MESH:D000532,,Dexamethasone,4.01,,10915127
APOBEC1,339,Altitude Sickness,MESH:D000532,,Dexamethasone,3.58,,10915127
APOBEC2A,503736,Altitude Sickness,MESH:D000532,,Dexamethasone,4.78,,10915127
APOBEC3G,60489,Altitude Sickness,MESH:D000532,,Dexamethasone,3.89,,10915127
APOC1,341,Altitude Sickness,MESH:D000532,,Dexamethasone,3.29,,10915127
APOC2,344,Altitude Sickness,MESH:D000532,,Dexamethasone,3.37,,10915127
APOC3,345,Altitude Sickness,MESH:D000532,,Dexamethasone,3.23,,10915127
APOD,347,Altitude Sickness,MESH:D000532,,Dexamethasone,3.27,,10915127
APODB,567972,Altitude Sickness,MESH:D000532,,Dexamethasone,4.86,,10915127
APOE,348,Altitude Sickness,MESH:D000532,,Dexamethasone,2.76,,10915127
APOEA,553587,Altitude Sickness,MESH:D000532,,Dexamethasone,4.06,,10915127
APOF,319,Altitude Sickness,MESH:D000532,,Dexamethasone,3.66,,10915127
APOL1,8542,Altitude Sickness,MESH:D000532,,Dexamethasone,3.68,,10915127
APOL3,80833,Altitude Sickness,MESH:D000532,,Dexamethasone,3.64,,10915127
APOL4,80832,Altitude Sickness,MESH:D000532,,Dexamethasone,4.26,,10915127
APOL6,80830,Altitude Sickness,MESH:D000532,,Dexamethasone,3.66,,10915127
APOL9A,223672,Altitude Sickness,MESH:D000532,,Dexamethasone,3.62,,10915127
APOL9B,71898,Altitude Sickness,MESH:D000532,,Dexamethasone,3.99,,10915127
APOM,55937,Altitude Sickness,MESH:D000532,,Dexamethasone,3.35,,10915127
APOO,79135,Altitude Sickness,MESH:D000532,,Dexamethasone,3.69,,10915127
APOV1,396476,Altitude Sickness,MESH:D000532,,Dexamethasone,3.99,,10915127
APP,351,Altitude Sickness,MESH:D000532,,Dexamethasone,2.52,,10915127
APPBP2,10513,Altitude Sickness,MESH:D000532,,Dexamethasone,3.66,,10915127
APPL1,26060,Altitude Sickness,MESH:D000532,,Dexamethasone,3.52,,10915127
APRT,353,Altitude Sickness,MESH:D000532,,Dexamethasone,3.37,,10915127
AQP1,358,Altitude Sickness,MESH:D000532,,Acetazolamide,8.83,,1978045|2712085|6349608
AQP1,358,Altitude Sickness,MESH:D000532,,Dexamethasone,8.83,,10915127
AQP12,208760,Altitude Sickness,MESH:D000532,,Dexamethasone,4.34,,10915127
AQP3,360,Altitude Sickness,MESH:D000532,,Dexamethasone,3.07,,10915127
AQP5,362,Altitude Sickness,MESH:D000532,,Dexamethasone,3.46,,10915127
AQP7,364,Altitude Sickness,MESH:D000532,,Dexamethasone,3.32,,10915127
AQP7P1,375719,Altitude Sickness,MESH:D000532,,Dexamethasone,4.51,,10915127
AQP7P2,389756,Altitude Sickness,MESH:D000532,,Dexamethasone,4.78,,10915127
AQP8A.2,563130,Altitude Sickness,MESH:D000532,,Dexamethasone,4.86,,10915127
AQP9B,570191,Altitude Sickness,MESH:D000532,,Dexamethasone,4.86,,10915127
AR,367,Altitude Sickness,MESH:D000532,,Dexamethasone,2.34,,10915127
ARAF,369,Altitude Sickness,MESH:D000532,,Dexamethasone,3.52,,10915127
ARC,23237,Altitude Sickness,MESH:D000532,,Triazolam,5.38,,2712085
AREG,374,Altitude Sickness,MESH:D000532,,Dexamethasone,2.92,,10915127
AREL1,9870,Altitude Sickness,MESH:D000532,,Dexamethasone,3.83,,10915127
ARF1,375,Altitude Sickness,MESH:D000532,,Dexamethasone,3.45,,10915127
ARF3,377,Altitude Sickness,MESH:D000532,,Dexamethasone,3.54,,10915127
ARF4A,445196,Altitude Sickness,MESH:D000532,,Dexamethasone,4.72,,10915127
ARF5,381,Altitude Sickness,MESH:D000532,,Dexamethasone,3.61,,10915127
ARG2,384,Altitude Sickness,MESH:D000532,,Dexamethasone,3.1,,10915127
ARGLU1,55082,Altitude Sickness,MESH:D000532,,Dexamethasone,3.55,,10915127
ARGLU1A,406834,Altitude Sickness,MESH:D000532,,Dexamethasone,5.06,,10915127
ARHGAP10,79658,Altitude Sickness,MESH:D000532,,Dexamethasone,3.6,,10915127
ARHGAP12A,563267,Altitude Sickness,MESH:D000532,,Dexamethasone,5.76,,10915127
ARHGAP12B,393848,Altitude Sickness,MESH:D000532,,Dexamethasone,5.21,,10915127
ARHGAP19,84986,Altitude Sickness,MESH:D000532,,Dexamethasone,3.63,,10915127
ARHGAP20,57569,Altitude Sickness,MESH:D000532,,Dexamethasone,3.61,,10915127
ARHGAP22,58504,Altitude Sickness,MESH:D000532,,Dexamethasone,3.47,,10915127
ARHGAP23,57636,Altitude Sickness,MESH:D000532,,Dexamethasone,3.52,,10915127
ARHGAP24,83478,Altitude Sickness,MESH:D000532,,Dexamethasone,3.41,,10915127
ARHGAP27,201176,Altitude Sickness,MESH:D000532,,Dexamethasone,3.64,,10915127
ARHGAP29,9411,Altitude Sickness,MESH:D000532,,Dexamethasone,3.43,,10915127
ARHGAP30,257106,Altitude Sickness,MESH:D000532,,Dexamethasone,3.65,,10915127
ARHGAP35B,564565,Altitude Sickness,MESH:D000532,,Dexamethasone,4.86,,10915127
ARHGAP39,80728,Altitude Sickness,MESH:D000532,,Dexamethasone,3.77,,10915127
ARHGAP40,343578,Altitude Sickness,MESH:D000532,,Dexamethasone,4.01,,10915127
ARHGAP42,143872,Altitude Sickness,MESH:D000532,,Dexamethasone,3.61,,10915127
ARHGAP42A,566275,Altitude Sickness,MESH:D000532,,Dexamethasone,4.86,,10915127
ARHGAP45,23526,Altitude Sickness,MESH:D000532,,Acetazolamide,10.13,,1978045|2712085|6349608
ARHGAP45,23526,Altitude Sickness,MESH:D000532,,Dexamethasone,10.13,,10915127
ARHGAP5,394,Altitude Sickness,MESH:D000532,,Dexamethasone,3.4,,10915127
ARHGAP5-AS1,84837,Altitude Sickness,MESH:D000532,,Dexamethasone,4.19,,10915127
ARHGAP6,395,Altitude Sickness,MESH:D000532,,Dexamethasone,3.67,,10915127
ARHGDIG,398,Altitude Sickness,MESH:D000532,,Dexamethasone,3.78,,10915127
ARHGEF1,9138,Altitude Sickness,MESH:D000532,,Dexamethasone,3.56,,10915127
ARHGEF15,22899,Altitude Sickness,MESH:D000532,,Dexamethasone,3.78,,10915127
ARHGEF2,9181,Altitude Sickness,MESH:D000532,,Dexamethasone,3.31,,10915127
ARHGEF28,64283,Altitude Sickness,MESH:D000532,,Dexamethasone,3.54,,10915127
ARHGEF33,100271715,Altitude Sickness,MESH:D000532,,Dexamethasone,4.19,,10915127
ARHGEF9,23229,Altitude Sickness,MESH:D000532,,Dexamethasone,3.6,,10915127
ARID1AB,568161,Altitude Sickness,MESH:D000532,,Dexamethasone,5.21,,10915127
ARID2,196528,Altitude Sickness,MESH:D000532,,Acetazolamide,10.21,,1978045|2712085|6349608
ARID2,196528,Altitude Sickness,MESH:D000532,,Dexamethasone,10.21,,10915127
ARID3A.S,443893,Altitude Sickness,MESH:D000532,,Dexamethasone,5.06,,10915127
ARID4A,5926,Altitude Sickness,MESH:D000532,,Dexamethasone,3.54,,10915127
ARID5A,10865,Altitude Sickness,MESH:D000532,,Dexamethasone,3.46,,10915127
ARID5B,84159,Altitude Sickness,MESH:D000532,,Dexamethasone,3.33,,10915127
ARIH1,25820,Altitude Sickness,MESH:D000532,,Dexamethasone,3.5,,10915127
ARIH1L,405859,Altitude Sickness,MESH:D000532,,Dexamethasone,4.86,,10915127
ARIH2,10425,Altitude Sickness,MESH:D000532,,Dexamethasone,3.55,,10915127
ARIH2OS,646450,Altitude Sickness,MESH:D000532,,Dexamethasone,4.34,,10915127
ARL11,115761,Altitude Sickness,MESH:D000532,,Dexamethasone,3.77,,10915127
ARL15B,560030,Altitude Sickness,MESH:D000532,,Dexamethasone,5.21,,10915127
ARL17A,51326,Altitude Sickness,MESH:D000532,,Dexamethasone,4.26,,10915127
ARL17B,100506084,Altitude Sickness,MESH:D000532,,Dexamethasone,4.51,,10915127
ARL2,402,Altitude Sickness,MESH:D000532,,Nitroglycerin,5.19,,18800963
ARL2BP,23568,Altitude Sickness,MESH:D000532,,Dexamethasone,3.69,,10915127
ARL4C,10123,Altitude Sickness,MESH:D000532,,Dexamethasone,3.39,,10915127
ARL6,84100,Altitude Sickness,MESH:D000532,,Dexamethasone,3.76,,10915127
ARL6IP4,51329,Altitude Sickness,MESH:D000532,,Dexamethasone,3.69,,10915127
ARL8A,127829,Altitude Sickness,MESH:D000532,,Dexamethasone,3.65,,10915127
ARMC2,84071,Altitude Sickness,MESH:D000532,,Dexamethasone,3.85,,10915127
ARMC5,79798,Altitude Sickness,MESH:D000532,,Dexamethasone,3.87,,10915127
ARMC9,80210,Altitude Sickness,MESH:D000532,,Dexamethasone,3.55,,10915127
ARMCX1,51309,Altitude Sickness,MESH:D000532,,Dexamethasone,3.69,,10915127
ARNT,405,Altitude Sickness,MESH:D000532,,Dexamethasone,3.01,,10915127
ARNT2,9915,Altitude Sickness,MESH:D000532,,Dexamethasone,3.34,,10915127
ARPC1B,10095,Altitude Sickness,MESH:D000532,,Dexamethasone,3.29,,10915127
ARPC2,10109,Altitude Sickness,MESH:D000532,,Dexamethasone,3.46,,10915127
ARPC3,10094,Altitude Sickness,MESH:D000532,,Dexamethasone,3.58,,10915127
ARPC4L,445305,Altitude Sickness,MESH:D000532,,Dexamethasone,4.95,,10915127
ARPC5,10092,Altitude Sickness,MESH:D000532,,Dexamethasone,3.61,,10915127
ARPC5L,81873,Altitude Sickness,MESH:D000532,,Dexamethasone,3.57,,10915127
ARPP21,10777,Altitude Sickness,MESH:D000532,,Dexamethasone,3.55,,10915127
ARR3A,436678,Altitude Sickness,MESH:D000532,,Dexamethasone,4.24,,10915127
ARRB1,408,Altitude Sickness,MESH:D000532,,Dexamethasone,3.26,,10915127
ARRB2B,394099,Altitude Sickness,MESH:D000532,,Dexamethasone,5.06,,10915127
ARRDC2,27106,Altitude Sickness,MESH:D000532,,Dexamethasone,3.38,,10915127
ARRDC3A,566685,Altitude Sickness,MESH:D000532,,Dexamethasone,4.34,,10915127
ARRDC4,91947,Altitude Sickness,MESH:D000532,,Dexamethasone,3.3,,10915127
ARSA,410,Altitude Sickness,MESH:D000532,,Dexamethasone,3.53,,10915127
ARSG,22901,Altitude Sickness,MESH:D000532,,Dexamethasone,3.5,,10915127
ARSI,340075,Altitude Sickness,MESH:D000532,,Dexamethasone,3.72,,10915127
ART1,417,Altitude Sickness,MESH:D000532,,Dexamethasone,3.97,,10915127
ART3,419,Altitude Sickness,MESH:D000532,,Dexamethasone,3.56,,10915127
ART5,116969,Altitude Sickness,MESH:D000532,,Dexamethasone,3.82,,10915127
ARTN,9048,Altitude Sickness,MESH:D000532,,Dexamethasone,3.71,,10915127
ARVCFA,572216,Altitude Sickness,MESH:D000532,,Dexamethasone,5.21,,10915127
ARVCFB,564669,Altitude Sickness,MESH:D000532,,Dexamethasone,4.95,,10915127
ARXES2,76976,Altitude Sickness,MESH:D000532,,Dexamethasone,3.95,,10915127
ASAH2,56624,Altitude Sickness,MESH:D000532,,Dexamethasone,3.55,,10915127
ASAP2A,570669,Altitude Sickness,MESH:D000532,,Dexamethasone,5.21,,10915127
ASB1,51665,Altitude Sickness,MESH:D000532,,Dexamethasone,3.64,,10915127
ASB2,51676,Altitude Sickness,MESH:D000532,,Dexamethasone,3.52,,10915127
ASB7,140460,Altitude Sickness,MESH:D000532,,Dexamethasone,3.7,,10915127
ASCC3,10973,Altitude Sickness,MESH:D000532,,Dexamethasone,3.48,,10915127
ASCL1A,30466,Altitude Sickness,MESH:D000532,,Dexamethasone,4.24,,10915127
ASCL1B,30478,Altitude Sickness,MESH:D000532,,Dexamethasone,4.66,,10915127
ASH1L-AS1,645676,Altitude Sickness,MESH:D000532,,Dexamethasone,4.34,,10915127
ASIC1,41,Altitude Sickness,MESH:D000532,,Dexamethasone,3.49,,10915127
ASIC1B,407672,Altitude Sickness,MESH:D000532,,Dexamethasone,5.06,,10915127
ASIC2,40,Altitude Sickness,MESH:D000532,,Dexamethasone,3.6,,10915127
ASIC3,9311,Altitude Sickness,MESH:D000532,,Dexamethasone,3.75,,10915127
ASL,435,Altitude Sickness,MESH:D000532,,Dexamethasone,3.36,,10915127
ASMTL-AS1,80161,Altitude Sickness,MESH:D000532,,Dexamethasone,4.44,,10915127
ASNS,440,Altitude Sickness,MESH:D000532,,Dexamethasone,2.83,,10915127
ASPA,443,Altitude Sickness,MESH:D000532,,Dexamethasone,3.43,,10915127
ASPH,444,Altitude Sickness,MESH:D000532,,Dexamethasone,3.3,,10915127
ASPN,54829,Altitude Sickness,MESH:D000532,,Dexamethasone,3.48,,10915127
ASPRV1,151516,Altitude Sickness,MESH:D000532,,Dexamethasone,3.75,,10915127
ASPSCR1,79058,Altitude Sickness,MESH:D000532,,Dexamethasone,3.7,,10915127
ASRGL1,80150,Altitude Sickness,MESH:D000532,,Dexamethasone,3.41,,10915127
ASS1,445,Altitude Sickness,MESH:D000532,,Dexamethasone,3.04,,10915127
ASS1P13,341230,Altitude Sickness,MESH:D000532,,Dexamethasone,5.06,,10915127
ASTL,431705,Altitude Sickness,MESH:D000532,,Dexamethasone,3.94,,10915127
ASXL2,55252,Altitude Sickness,MESH:D000532,,Dexamethasone,3.59,,10915127
ASXL3,80816,Altitude Sickness,MESH:D000532,,Dexamethasone,3.8,,10915127
ATAD2,29028,Altitude Sickness,MESH:D000532,,Dexamethasone,3.28,,10915127
ATAD2B,54454,Altitude Sickness,MESH:D000532,,Dexamethasone,3.67,,10915127
ATCAY,85300,Altitude Sickness,MESH:D000532,,Dexamethasone,3.79,,10915127
ATF3,467,Altitude Sickness,MESH:D000532,,Dexamethasone,2.64,,10915127
